insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Từ Điển Tiếng “Em” - Tái Bản 2021', 115, '2010/03/05', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Miền Đất Hứa - The Promised Neverland - Khúc Ca Xưa Của Isabella Và Krone - Tặng Kèm 1 Pop-up Card (Thiết Kế Độc Quyền Cho Phiên Bản Việt Nam)', 238, '2011/12/15', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chú Bé Mang Pyjama Sọc (Tái Bản 2018)', 415, '2010/10/17', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 4', 200, '2015/11/11', 33);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cuộc Nổi Dậy Của Cô Nàng Mọt Sách - Phần 1: Con Gái Của Người Lính I -  Bản Đặc Biệt - Tặng Kèm Postcard + Bookmark + Standee', 450, '2002/08/11', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thời Khắc Định Mệnh (Tái Bản)', 398, '2015/03/29', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Cuộc Phiêu Lưu Của Tomsawyer', 243, '2012/11/30', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Quỷ Thoại Liên Thiên - Tập 2', 224, '2002/09/30', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Harry Potter Và Đứa Trẻ Bị Nguyền Rủa: Phần Một Và Hai', 489, '2006/01/07', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Gửi Bạn, Người Đang Bỏ Lỡ Hạnh Phúc Mang Tên Ngày Hôm Nay', 146, '2014/02/01', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Grimgar - Ảo Ảnh Và Tro Tàn - Tập 1 (Tái Bản 2019)', 490, '2007/08/26', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bình An Mà Sống', 135, '2008/07/14', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cổ Học Tinh Hoa (Bìa Cứng)', 114, '2010/01/11', 22);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cả Giới Giải Trí Đang Chờ Chúng Ta Ly Hôn (Bộ 2 Tập)', 381, '2007/03/04', 33);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trúc Mã Là Sói (Tái Bản 2018)', 275, '2006/09/04', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Người Điều Khiển Mê Cung', 218, '2011/11/30', 35);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Con Rồng Bất Tử', 160, '2010/10/11', 11);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'SPY ROOM - Lớp Học Điệp Viên - Tập 3: Bouga Annette - Bản Đặc Biệt 1 - Tặng Kèm Bookmark + Bộ Postcard Metalize + Thẻ Nhân Vật', 176, '2012/06/22', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hộp Sách: Tây Du Ký (Tái Bản 2018)', 208, '2010/08/14', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đảo Bạo Bệnh', 241, '2009/04/21', 36);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Mẫu Chuyện Hài Hước Trong Kinh Doanh Của Người Do Thái', 116, '2011/03/03', 37);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Ngày Thơ Ấu (Tái Bản 2019)', 184, '2016/10/25', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Red, White & Royal Blue - Bản Đặc Biệt - Tặng Kèm Ticket Cinema + Postcard + Huy Hiệu', 220, '2007/05/25', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Miền Linh Dị - Tập 2 - Nhật Bản', 320, '2003/03/13', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Mơ Về Bầu Trời Đỏ Tía - Tặng Kèm Bookmark + Postcard Có Chữ Kí Tác Giả (10x15 cm)', 235, '2009/03/28', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chết Chịu', 284, '2015/12/11', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Liệu Có Sai Lầm Khi Tìm Kiếm Cuộc Gặp Gỡ Định Mệnh Trong Dungeon - Tập 6', 390, '2008/08/23', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Husky Và Sư Tôn Mèo Trắng Của Hắn - Tập 2 - Tặng Kèm Bookmark', 173, '2014/05/30', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trà Hoa Nữ (Tái Bản 2019)', 116, '2012/12/03', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Zarathustra Đã Nói Như Thế - Bìa Cứng', 305, '2007/07/02', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lưỡi Lam Lẳng Lơ', 142, '2002/12/28', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lũ Ngốc, Bài Thi và Linh Thú Triệu Hồi - Tập 6', 228, '2016/06/08', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 5 (Tái Bản 2019)', 445, '2010/09/24', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '[Bản Đặc Biệt] Hiệp Sĩ Xương Trên Đường Du Hành Đến Thế Giới Khác - Tập 2 - Tặng Kèm Bookmark + Sticker (Mẫu Ngẫu Nhiên)', 131, '2013/07/24', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sakurako Và Bộ Xương Dưới Gốc Anh Đào - Tập 2', 365, '2008/11/24', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Harry Potter Hành Trình Xuyên Lịch Sử Pháp Thuật', 448, '2006/11/19', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sói & Gia Vị - Tập 16 - Tặng Kèm Bookmark + Standee', 406, '2009/11/24', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngỡ Chỉ Là Thoáng Qua, Mà Một Đời Thương Nhớ (Bộ 2 Tập)', 245, '2009/05/22', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cung Đàn Báo Oán', 457, '2008/05/24', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Kẻ Đại Lãn', 352, '2015/07/14', 38);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bụi Kí - Tập 1: La Belle Sauvage - Bản Đặc Biệt - Tặng Kèm Hộp + Postcard', 288, '2005/06/16', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cất Khoảng Trời Vào Túi Áo', 273, '2014/01/18', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đáp Án Của Thời Gian', 313, '2014/03/04', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngoảnh Lại Đã Một Đời - Bìa Cứng', 342, '2005/08/26', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đến Thế Giới Mới Với Smartphone - Tập 3 - Bản Đặc Biệt', 382, '2001/09/19', 14);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Phía Sau Nghi Can X (Tái Bản 2019)', 484, '2002/05/05', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trong Gia Đình (Tái Bản 2016)', 232, '2006/09/15', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hai Người Ngồi Bên Nhau', 400, '2009/01/11', 39);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh', 219, '2014/05/27', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Fate/zero 3 -  Bữa Tiệc Kinh Hoàng', 107, '2003/11/24', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hoa Hồng Xứ Khác (Tái Bản 2022)', 135, '2002/08/21', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trứng Chim Cúc Cu Này Thuộc Về Ai?', 303, '2015/10/28', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Lá Thư Ngày Thứ Tư - Tái Bản', 337, '2013/10/04', 19);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 6', 304, '2015/05/28', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Và Khi Tro Bụi (Tái Bản 2020)', 340, '2007/06/03', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Truyện Kiều (Tái Bản 2021)', 416, '2004/06/14', 40);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 7.5', 157, '2006/05/30', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nắng', 101, '2003/01/03', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tam Quốc Diễn Nghĩa (Trọn Bộ 6 Tập)', 377, '2002/06/17', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Triền Xưa Ai Đi', 358, '2002/08/05', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '365 Ngày Hoàng Đạo - Bảo Bình (Tái Bản 2019)', 387, '2014/04/30', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Đứa Trẻ Không Có Ô - Bản Đặc Biệt - Tặng Kèm Bookmark + Postcard', 271, '2010/06/09', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đi Trốn', 355, '2012/04/08', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'World Teacher - Tập 5 - Tặng Kèm Bookmark Bế Hình, Postcard, Card SND', 425, '2008/12/11', 14);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thành Duy Lạc', 194, '2007/11/06', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tôi Thích Một Cô Gái Nhưng Chẳng Dám Ngỏ Lời', 132, '2010/03/11', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sự Cứu Rỗi Của Thánh Nữ', 361, '2008/07/19', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Yêu Em Bằng Mắt, Giữ Em Bằng Tim', 291, '2001/08/21', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '999 Lá Thư Gửi Cho Chính Mình - Mong Bạn Trở Thành Phiên Bản Hạnh Phúc Nhất (Tập 2) - Tái Bản 2020', 225, '2017/01/29', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bị Đuổi Khỏi Nhóm Anh Hùng, Tôi Muốn Sống Tự Do Tự Tại Ở Vương Đô - Tập 3 - Tặng Kèm Bookmark + Popup Standee', 321, '2005/12/16', 18);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ba Người Lính Ngự Lâm (Bìa Cứng)', 173, '2002/03/18', 22);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tôi Đã Yêu Người Âm Thầm Như Thế', 166, '2007/12/04', 41);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đi Vòng Thế Giới Vẫn Quanh Một Người - Bản Đặc Biệt - Tặng Kèm 2 Postcard + Bookmark', 181, '2015/11/11', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thiên Thần Nhỏ Của Tôi (Tái Bản 2022)', 195, '2007/09/08', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hành Lang U Tối - Down A Dark Hall', 488, '2014/04/15', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Giải Mã 12 Chòm Sao - Khám Phá Tất Tần Tật Cung Song Tử (Tái Bản 2019)', 367, '2002/02/22', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cuộc Phiêu Lưu Của Thuyền Trưởng Corcoran', 131, '2015/09/18', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sen (Tái Bản 2018)', 308, '2003/03/03', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lời Hiệu Triệu Của Cthulhu (Tuyển Tập H.P. Lovecraft) - Tặng Kèm Postcard', 171, '2014/08/24', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Chuyện Kể Của Beedle Người Hát Rong - Harry Potter Ngoại Truyện', 292, '2003/04/05', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '365 Ngày Hoàng Đạo - Nhân Mã (Tái Bản 2019)', 440, '2012/08/09', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Truyện Kiều', 390, '2003/04/06', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh Ấy Đã Không Nắm Tay Tôi', 378, '2002/01/12', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tuổi Ấy Mình Yêu', 420, '2014/12/01', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Grimgar - Ảo Ảnh Và Tro Tàn - Tập 12 - Tặng Kèm Thẻ Nhân Vật', 210, '2008/11/11', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cô Gái Văn Chương – Tập 3: Cô Gái Văn Chương Và Gã Khờ Bị Trói Buộc', 204, '2006/06/03', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Giải Mã 12 Chòm Sao - Khám Phá Tất Tần Tật Cung Thiên Yết (Tái Bản 2019)', 179, '2005/04/22', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngày Mai, Tôi Biến Mất, Cậu Sẽ Hồi Sinh', 273, '2010/10/23', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngày Tháng Năm', 225, '2002/06/23', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Don Quixote - Nhà Quý Tộc Tài Ba Xứ Mancha - Tập 2', 185, '2009/12/30', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Của Chuột Và Người', 137, '2001/10/19', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Liệu Có Sai Lầm Khi Tìm Kiếm Cuộc Gặp Gỡ Định Mệnh Trong Dungeon - Tập 4', 126, '2012/05/19', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đinh Trang Mộng', 401, '2006/04/07', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Iris Những Ngày Mưa', 478, '2008/10/18', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lì Quá Để Nói Quài', 196, '2003/07/12', 23);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hẹn Nhau Phía Sau Tan Vỡ', 398, '2009/09/10', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Mật Ngữ 12 Chòm Sao (Tái Bản 2020)', 204, '2011/12/27', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sword Art Online Progressive 005', 432, '2016/05/29', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Date A Live - Tập 9 - Natsumi Change', 211, '2011/04/12', 14);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh Bước Ra Từ Trong Ánh Lửa (Bộ 2 Tập)', 477, '2016/01/15', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sài Gòn Chọn Nhớ Những Điều Thương - Cách Chúng Ta Cùng Nhau Đi Qua Đại Dịch', 458, '2003/09/01', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Không Gia Đình (Bìa Mềm)', 234, '2016/01/11', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Có Những Điều Chẳng Thể Nói Cùng Ai', 492, '2006/02/07', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hai Vạn Dặm Dưới Biển', 155, '2016/07/13', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sương Khói Quê Nhà (Tái Bản 2018)', 364, '2006/08/05', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cô Gái Văn Chương Và Tinh Linh Nước Mang Hoa Mặt Trời - Tập 6 (Tái Bản 2018)', 276, '2016/11/27', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Ngày Thứ Ba Với Thầy Morrie', 438, '2012/09/26', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ra Bờ Suối Ngắm Hoa Kèn Hồng - Bìa Cứng - Tặng Kèm Bookmark Bồi Hai Mặt + Thiệp Trái Tim In Bài Thơ Của Tác Giả + Phiên Bản Khổ Nhỏ Sách Út Quyên Và Tôi', 128, '2010/02/22', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sợi Tóc', 276, '2006/05/04', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Luật Im Lặng (Mario Puzo)', 179, '2016/11/17', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngồi Khóc Trên Cây (Tái Bản 2022)', 186, '2009/10/17', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ảo Dạ (Tái Bản 2021)', 344, '2015/05/23', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Combo Văn Nhân Việt Nam (Trọn Bộ 7 Cuốn)', 255, '2006/12/18', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chiết Chi', 473, '2009/02/17', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Khu Vườn Bí Mật (Tái Bản 2021)', 130, '2010/02/20', 33);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Từ Tân Thế Giới - Quyển Trung (Bìa Cứng)', 360, '2004/01/30', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Grimgar - Ảo Ảnh Và Tro Tàn - Tập 8', 167, '2014/03/05', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thép Đã Tôi Thế Đấy', 364, '2005/11/13', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sẽ Có Thiên Thần Thay Anh Yêu Em (Tái Bản 2019)', 218, '2013/09/13', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nhà Ảo Thuật Đen Và Vụ Án Mạng Tại Thị Trấn Không Tên', 401, '2010/02/11', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đỉnh Gió Hú (Bìa Cứng)', 280, '2003/01/10', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ẩn Tàng Thư Dantalian - Tập 1', 389, '2012/03/26', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sherlock Holmes Toàn Tập - Tập 1', 324, '2006/07/04', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tinh Hoa Văn Chương Việt - Lục Sì Và Cạm Bẫy Người', 162, '2014/09/29', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Xuyên Thành Phản Diện Biết Sống Sao Đây? - Tập 2 - Bản Đặc Biệt - Tặng Kèm Popup Standee', 273, '2005/09/09', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sói Và Dương Cầm - Tập 1 (Tái Bản 2021)', 161, '2016/02/09', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đời Mưa Gió', 155, '2006/12/02', 16);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Chàng Trai Xấu Tính (Tái Bản 2018)', 310, '2011/02/15', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đừng Nhớ Nhầm Ai, Đừng Yêu Sai Người - Tặng Kèm 3 Postcard', 434, '2002/03/12', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh Có Thiếu Người Yêu Không?', 321, '2004/11/23', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ông Già Và Biển Cả', 142, '2007/06/25', 34);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Đứa Trẻ Bị Mắc Kẹt (Tái Bản)', 209, '2006/10/20', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Không Gia Đình (Bộ 2 Cuốn)', 417, '2002/06/16', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Dạ Đề', 141, '2010/05/23', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Casino Royale - Series James Bond - Phiên Bản Giới Hạn - Tặng Kèm Bìa Áo + Postcard 2 Mặt', 261, '2015/04/27', 42);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Dành Cả Thanh Xuân Để Chạy Theo Idol', 226, '2004/06/04', 43);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sài Gòn Chọn Nhớ Những Điều Thương - Cách Chúng Ta Cùng Nhau Đi Qua Đại Dịch', 169, '2003/12/26', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngàn Cánh Hạc', 150, '2013/10/30', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đúng Người, Không Sai Thời Điểm', 100, '2004/12/25', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thiên Táng', 397, '2011/08/29', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Điểm Đến Của Cuộc Đời', 134, '2015/04/29', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ẩn Tàng Thư Dantalian - Tập 6 - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard', 275, '2003/01/07', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Siddhartha (Tái Bản 2021)', 198, '2009/10/04', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chúng Ta Sống Có Vui Không?', 166, '2001/05/22', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Quà Cho Con', 368, '2013/11/28', 34);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Loạn 12 Sứ Quân - Tập 1: Mộng Bá Tranh Hùng + Tập 2: Vọng Nguyệt Đài (1 Cuốn)', 231, '2005/06/17', 44);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chết Giữa Mùa Hè', 462, '2016/04/06', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thép Đã Tôi Thế Đấy! (Tái Bản 2020)', 463, '2011/04/22', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đến Thế Giới Mới Với Smartphone - Tập 3 - Bản Đặc Biệt', 181, '2001/10/29', 14);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lê La Từ Nhà Ra Ngõ', 167, '2008/03/19', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Kẻ Đại Lãn', 491, '2014/06/13', 38);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Và Rồi Chẳng Còn Ai - And Then There Were None (Từ Tựa Cũ: Mười Người Da Đen Nhỏ)', 291, '2015/03/18', 10);
